TEMPERATURE: temperature salle

08/08/2013 05:25:47 AM	1375932347	19.875
08/08/2013 05:24:56 AM	1375932296	19.937
08/08/2013 05:24:07 AM	1375932247	20
08/08/2013 05:23:16 AM	1375932196	20.125
08/08/2013 05:22:26 AM	1375932146	20.062
08/08/2013 05:21:37 AM	1375932097	20.125
08/08/2013 05:20:47 AM	1375932047	20
08/08/2013 05:19:56 AM	1375931996	20
08/08/2013 05:19:06 AM	1375931946	20.062
08/08/2013 05:18:17 AM	1375931897	19.937
08/08/2013 05:17:27 AM	1375931847	20
08/08/2013 05:16:36 AM	1375931796	20
08/08/2013 05:15:47 AM	1375931747	19.875
08/08/2013 05:14:56 AM	1375931696	20
08/08/2013 05:14:07 AM	1375931647	19.875
08/08/2013 05:13:16 AM	1375931596	19.875
08/08/2013 05:12:27 AM	1375931547	19.937
08/08/2013 05:11:36 AM	1375931496	19.687
08/08/2013 05:10:46 AM	1375931446	19.75
08/08/2013 05:09:57 AM	1375931397	19.687
08/08/2013 05:09:06 AM	1375931346	19.687
08/08/2013 05:08:17 AM	1375931297	19.687
08/08/2013 05:07:26 AM	1375931246	19.562
08/08/2013 05:06:37 AM	1375931197	19.625
08/08/2013 05:05:47 AM	1375931147	19.625
08/08/2013 05:04:56 AM	1375931096	19.562
08/08/2013 05:04:07 AM	1375931047	19.687
08/08/2013 05:03:17 AM	1375930997	19.562
08/08/2013 05:02:26 AM	1375930946	19.625
08/08/2013 05:01:36 AM	1375930896	19.687
08/08/2013 05:00:47 AM	1375930847	19.687
08/08/2013 04:59:56 AM	1375930796	19.812
08/08/2013 04:59:07 AM	1375930747	19.75
08/08/2013 04:58:16 AM	1375930696	19.75
08/08/2013 04:57:27 AM	1375930647	19.625
08/08/2013 04:56:37 AM	1375930597	19.687
08/08/2013 04:55:47 AM	1375930547	19.812
08/08/2013 04:54:56 AM	1375930496	19.812
08/08/2013 04:54:06 AM	1375930446	19.812
08/08/2013 04:53:16 AM	1375930396	19.937
08/08/2013 04:52:27 AM	1375930347	19.812
08/08/2013 04:51:37 AM	1375930297	19.875
08/08/2013 04:50:47 AM	1375930247	20
08/08/2013 04:49:56 AM	1375930196	20
08/08/2013 04:49:07 AM	1375930147	20.125
08/08/2013 04:48:16 AM	1375930096	20.062
08/08/2013 04:47:27 AM	1375930047	20.062
08/08/2013 04:46:37 AM	1375929997	20.062
08/08/2013 04:45:47 AM	1375929947	19.937
08/08/2013 04:44:56 AM	1375929896	20
08/08/2013 04:44:07 AM	1375929847	19.937
08/08/2013 04:43:17 AM	1375929797	19.875
08/08/2013 04:42:27 AM	1375929747	19.937
08/08/2013 04:41:37 AM	1375929697	19.937
08/08/2013 04:40:47 AM	1375929647	19.937
08/08/2013 04:39:56 AM	1375929596	19.812
08/08/2013 04:39:06 AM	1375929546	19.75
08/08/2013 04:38:17 AM	1375929497	19.875
08/08/2013 04:37:27 AM	1375929447	19.812
08/08/2013 04:36:36 AM	1375929396	19.75
08/08/2013 04:35:46 AM	1375929346	19.75
08/08/2013 04:34:56 AM	1375929296	19.625
08/08/2013 04:34:07 AM	1375929247	19.687
